Date,Customer_ID,Customer_Segment,Region,City,Category,Product,Price,Quantity,Total_Amount,Discount_Rate,Discount_Amount,Final_Amount,Sales_Channel,Payment_Method,Year,Month,Quarter,Day_of_Week,Day_of_Year,Week_of_Year,Is_Weekend,Is_Holiday_Season,Is_Summer,Total_Spent,Order_Count,Avg_Order_Value,First_Order,Last_Order,Customer_Lifetime_Days,Product_Revenue,Product_Orders,Product_Avg_Price,Product_Quantity_Sold,Category_Revenue,Category_Orders,Category_Avg_Price,Category_Quantity_Sold,Region_Revenue,Region_Orders,Region_Avg_Order,Region_Customers,Channel_Revenue,Channel_Orders,Channel_Avg_Order,Payment_Revenue,Payment_Orders,Payment_Avg_Order,Segment_Revenue,Segment_Orders,Segment_Avg_Order,Segment_Customers,Estimated_Cost,Estimated_Profit,Profit_Margin,Customer_Value_Tier
2022-07-12,CUST_9765,Budget,North America,New York,Automotive,Electronics,647.82,12,7773.79,0.1,777.38,7696.05,In-Store,Credit Card,2022,7,3,Tuesday,193,28,False,False,True,7696.05,1,7696.05,2022-07-12,2022-07-12,0,714231.79,238,3000.97,1270,3834518.24,1252,3062.71,6597,3979222.64,2475,1607.77,2160,3799942.54,2464,1542.18,3184046.42,2054,1550.17,4802112.68,2570,1868.53,2218,388.692,3031.746,39.39353304617303,Platinum
2024-02-08,CUST_1875,Budget,Australia,Melbourne,Home & Garden,Decor,139.49,9,1255.37,0.1,125.54,1129.83,Online,Bank Transfer,2024,2,1,Thursday,39,6,False,False,False,1129.83,1,1129.83,2024-02-08,2024-02-08,0,421278.39,273,1543.14,1516,1889517.74,1265,1493.69,6727,4024694.57,2597,1549.75,2244,4014923.32,2552,1573.25,3168358.48,1962,1614.86,4802112.68,2570,1868.53,2218,83.694,376.58399999999995,33.33103210217466,Platinum
2022-10-10,CUST_5825,Premium,Europe,London,Home & Garden,Lighting,194.9,2,389.8,0.0,0.0,389.8,In-Store,Debit Card,2022,10,4,Monday,283,41,False,False,False,2286.72,4,571.68,2022-10-10,2024-04-19,557,359984.96,256,1406.19,1332,1889517.74,1265,1493.69,6727,4233105.72,2507,1688.51,2180,3799942.54,2464,1542.18,3237322.3,2022,1601.05,3144053.49,2426,1295.98,2130,116.94,155.92000000000002,40.0,Platinum
2022-10-05,CUST_4463,Budget,Asia,Tokyo,Home & Garden,Furniture,122.8,9,1105.24,0.1,110.52,994.72,In-Store,Bank Transfer,2022,10,4,Wednesday,278,40,False,False,False,1712.86,3,570.95,2022-06-26,2022-10-05,101,392779.76,256,1534.3,1420,1889517.74,1265,1493.69,6727,3827136.57,2421,1580.81,2132,3799942.54,2464,1542.18,3168358.48,1962,1614.86,4802112.68,2570,1868.53,2218,73.67999999999999,331.60000000000014,33.33601415473703,Platinum
2022-08-13,CUST_1213,Regular,Asia,Bangkok,Clothing,Shoes,146.2,4,584.79,0.1,58.48,578.94,In-Store,Credit Card,2022,8,3,Saturday,225,32,True,False,True,578.94,1,578.94,2022-08-13,2022-08-13,0,137547.5,231,595.44,1188,755914.15,1272,594.27,6615,3827136.57,2421,1580.81,2132,3799942.54,2464,1542.18,3184046.42,2054,1550.17,4186855.1,2525,1658.16,2227,87.71999999999998,228.06000000000012,39.39268317960412,Gold
2023-03-02,CUST_9159,Regular,Europe,Paris,Electronics,Tablet,435.05,8,3480.42,0.1,348.04,3132.38,Mobile App,Debit Card,2023,3,1,Thursday,61,9,False,False,False,18792.56,2,9396.28,2023-03-02,2023-07-04,124,1247599.82,203,6145.81,1181,7233331.08,1193,6063.14,6414,4233105.72,2507,1688.51,2180,4246388.07,2508,1693.14,3237322.3,2022,1601.05,4186855.1,2525,1658.16,2227,261.03,1044.1400000000003,33.333758994757986,Platinum
2022-07-31,CUST_6496,Regular,Europe,London,Sports,Yoga Mat,165.9,8,1327.21,0.1,132.72,1313.94,Online,Digital Wallet,2022,7,3,Sunday,212,30,True,False,True,1992.23,2,996.12,2022-07-31,2023-04-21,264,235829.13,259,910.54,1291,1162542.94,1267,917.56,6819,4233105.72,2507,1688.51,2180,4014923.32,2552,1573.25,3314861.11,2038,1626.53,4186855.1,2525,1658.16,2227,99.54,517.62,39.39449289921914,Platinum
2023-06-04,CUST_4781,Budget,North America,New York,Automotive,Accessories,520.61,15,7809.09,0.1,780.91,7731.0,Phone,Digital Wallet,2023,6,2,Sunday,155,22,True,False,True,8871.55,3,2957.18,2023-06-04,2024-11-26,541,854754.31,269,3177.53,1406,3834518.24,1252,3062.71,6597,3979222.64,2475,1607.77,2160,4002905.57,2476,1616.68,3314861.11,2038,1626.53,4802112.68,2570,1868.53,2218,312.366,3045.51,39.39348079161816,Platinum
2024-07-30,CUST_1375,Regular,North America,Vancouver,Beauty,Perfume,32.82,2,65.65,0.0,0.0,72.21,In-Store,Bank Transfer,2024,7,3,Tuesday,212,31,False,False,True,72.21,1,72.21,2024-07-30,2024-07-30,0,111072.32,246,451.51,1306,562465.16,1244,452.14,6707,3979222.64,2475,1607.77,2160,3799942.54,2464,1542.18,3168358.48,1962,1614.86,4186855.1,2525,1658.16,2227,19.692,32.82599999999999,45.45907769007062,Bronze
2022-07-03,CUST_3607,VIP,Australia,Brisbane,Automotive,Car Parts,1757.34,1,1757.34,0.05,87.87,1836.42,In-Store,Credit Card,2022,7,3,Sunday,184,26,True,False,True,1836.42,1,1836.42,2022-07-03,2022-07-03,0,795616.04,248,3208.13,1353,3834518.24,1252,3062.71,6597,4024694.57,2597,1549.75,2244,3799942.54,2464,1542.18,3184046.42,2054,1550.17,3931138.23,2479,1585.78,2186,1054.404,782.0160000000001,42.583722677818805,Platinum
2022-03-01,CUST_2329,VIP,Asia,Tokyo,Books,Non-Fiction,51.35,2,102.7,0.05,5.14,97.57,In-Store,Credit Card,2022,3,1,Tuesday,60,9,False,False,False,1448.59,3,482.86,2022-03-01,2024-02-10,711,33238.02,191,174.02,1118,198801.01,1192,166.78,6439,3827136.57,2421,1580.81,2132,3799942.54,2464,1542.18,3184046.42,2054,1550.17,3931138.23,2479,1585.78,2186,30.81,35.949999999999996,36.84534180588295,Platinum
2024-05-09,CUST_7843,VIP,North America,Chicago,Toys,Board Games,129.15,3,387.45,0.15,58.12,329.33,Phone,Digital Wallet,2024,5,2,Thursday,130,19,False,False,False,329.33,1,329.33,2024-05-09,2024-05-09,0,88185.89,280,314.95,1444,427069.18,1315,324.77,6837,3979222.64,2475,1607.77,2160,4002905.57,2476,1616.68,3314861.11,2038,1626.53,3931138.23,2479,1585.78,2186,77.49,96.86000000000001,29.41122885859169,Silver
2022-03-25,CUST_6931,Premium,Australia,Melbourne,Automotive,Accessories,919.94,4,3679.77,0.1,367.98,3311.79,Mobile App,Credit Card,2022,3,1,Friday,84,12,False,False,False,4709.06,3,1569.69,2022-03-25,2023-08-14,507,854754.31,269,3177.53,1406,3834518.24,1252,3062.71,6597,4024694.57,2597,1549.75,2244,4246388.07,2508,1693.14,3184046.42,2054,1550.17,3144053.49,2426,1295.98,2130,551.964,1103.9339999999997,33.33345411393837,Platinum
2023-09-13,CUST_4216,VIP,Asia,Tokyo,Books,Educational,97.22,4,388.9,0.15,58.33,330.56,Mobile App,Bank Transfer,2023,9,3,Wednesday,256,37,False,False,False,4483.57,4,1120.89,2023-05-23,2024-01-08,230,31692.74,186,170.39,1014,198801.01,1192,166.78,6439,3827136.57,2421,1580.81,2132,4246388.07,2508,1693.14,3168358.48,1962,1614.86,3931138.23,2479,1585.78,2186,58.331999999999994,97.23200000000003,29.41432720232334,Platinum
2023-01-22,CUST_7175,Premium,Australia,Brisbane,Sports,Gym Equipment,167.43,5,837.16,0.1,83.72,753.44,In-Store,Digital Wallet,2023,1,1,Sunday,22,3,True,False,False,753.44,1,753.44,2023-01-22,2023-01-22,0,230364.15,245,940.26,1356,1162542.94,1267,917.56,6819,4024694.57,2597,1549.75,2244,3799942.54,2464,1542.18,3314861.11,2038,1626.53,3144053.49,2426,1295.98,2130,100.458,251.1500000000001,33.33377574856659,Gold
2023-01-24,CUST_2449,VIP,Australia,Melbourne,Home & Garden,Kitchen Appliances,893.86,1,893.86,0.05,44.69,849.16,Mobile App,Debit Card,2023,1,1,Tuesday,24,4,False,False,False,849.16,1,849.16,2023-01-24,2023-01-24,0,361448.63,243,1487.44,1282,1889517.74,1265,1493.69,6727,4024694.57,2597,1549.75,2244,4246388.07,2508,1693.14,3237322.3,2022,1601.05,3931138.23,2479,1585.78,2186,536.316,312.84399999999994,36.841584624805684,Gold
2023-06-08,CUST_2661,Budget,Europe,Berlin,Sports,Running Shoes,71.38,6,428.27,0.1,42.83,423.99,Online,Bank Transfer,2023,6,2,Thursday,159,23,False,False,True,423.99,1,423.99,2023-06-08,2023-06-08,0,211122.47,230,917.92,1299,1162542.94,1267,917.56,6819,4233105.72,2507,1688.51,2180,4014923.32,2552,1573.25,3168358.48,1962,1614.86,4802112.68,2570,1868.53,2218,42.827999999999996,167.02200000000005,39.392910210146475,Silver
2024-10-06,CUST_7230,Regular,Australia,Melbourne,Clothing,Sweater,150.38,2,300.77,0.0,0.0,300.77,Mobile App,Debit Card,2024,10,4,Sunday,280,40,True,False,False,300.77,1,300.77,2024-10-06,2024-10-06,0,116362.56,197,590.67,1005,755914.15,1272,594.27,6615,4024694.57,2597,1549.75,2244,4246388.07,2508,1693.14,3237322.3,2022,1601.05,4186855.1,2525,1658.16,2227,90.228,120.314,40.00199487980849,Silver
2023-02-16,CUST_6990,VIP,Europe,Berlin,Beauty,Makeup,293.01,2,586.02,0.05,29.3,556.72,Online,Cash,2023,2,1,Thursday,47,7,False,False,False,671.46,2,335.73,2023-02-16,2024-07-11,511,109767.69,249,440.83,1310,562465.16,1244,452.14,6707,4233105.72,2507,1688.51,2180,4014923.32,2552,1573.25,3159571.19,1924,1642.19,3931138.23,2479,1585.78,2186,175.80599999999998,205.10800000000006,36.84221870958472,Gold
2024-12-24,CUST_4946,Regular,Europe,Berlin,Sports,Tennis Racket,286.33,2,572.66,0.0,0.0,744.45,Online,Credit Card,2024,12,4,Tuesday,359,52,False,True,False,863.2,2,431.6,2024-11-21,2024-12-24,33,235335.84,258,912.15,1379,1162542.94,1267,917.56,6819,4233105.72,2507,1688.51,2180,4014923.32,2552,1573.25,3184046.42,2054,1550.17,4186855.1,2525,1658.16,2227,171.79799999999997,400.8540000000001,53.84565786822487,Gold
2024-01-20,CUST_7396,Budget,North America,Chicago,Toys,Educational Toys,34.71,12,416.5,0.1,41.65,374.85,Mobile App,Digital Wallet,2024,1,1,Saturday,20,3,True,False,False,374.85,1,374.85,2024-01-20,2024-01-20,0,81257.01,247,328.98,1267,427069.18,1315,324.77,6837,3979222.64,2475,1607.77,2160,4246388.07,2508,1693.14,3314861.11,2038,1626.53,4802112.68,2570,1868.53,2218,20.826,124.93800000000002,33.330132052821135,Silver
2023-11-09,CUST_8153,Regular,Asia,Seoul,Toys,Educational Toys,48.84,4,195.36,0.1,19.54,228.57,Mobile App,Bank Transfer,2023,11,4,Thursday,313,45,False,True,False,228.57,1,228.57,2023-11-09,2023-11-09,0,81257.01,247,328.98,1267,427069.18,1315,324.77,6837,3827136.57,2421,1580.81,2132,4246388.07,2508,1693.14,3168358.48,1962,1614.86,4186855.1,2525,1658.16,2227,29.304000000000002,111.35399999999998,48.71767948549678,Silver
2024-08-25,CUST_8059,VIP,Australia,Adelaide,Books,Cookbook,96.98,1,96.98,0.05,4.85,101.35,In-Store,Cash,2024,8,3,Sunday,238,34,True,False,True,1195.17,2,597.58,2023-03-18,2024-08-25,526,33835.03,206,164.25,1056,198801.01,1192,166.78,6439,4024694.57,2597,1549.75,2244,3799942.54,2464,1542.18,3159571.19,1924,1642.19,3931138.23,2479,1585.78,2186,58.188,43.16199999999999,42.587074494326586,Platinum
2022-09-17,CUST_6440,Budget,Asia,Seoul,Clothing,Jeans,16.79,3,50.36,0.1,5.04,45.33,Mobile App,Bank Transfer,2022,9,3,Saturday,260,37,True,False,False,45.33,1,45.33,2022-09-17,2022-09-17,0,129275.15,216,598.5,1126,755914.15,1272,594.27,6615,3827136.57,2421,1580.81,2132,4246388.07,2508,1693.14,3168358.48,1962,1614.86,4802112.68,2570,1868.53,2218,10.074,15.107999999999997,33.32892124420913,Bronze
2022-06-29,CUST_7247,Regular,Australia,Adelaide,Beauty,Makeup,58.62,6,351.71,0.1,35.17,348.19,Phone,Cash,2022,6,2,Wednesday,180,26,False,False,True,797.97,3,265.99,2022-04-12,2023-07-14,458,109767.69,249,440.83,1310,562465.16,1244,452.14,6707,4024694.57,2597,1549.75,2244,4002905.57,2476,1616.68,3159571.19,1924,1642.19,4186855.1,2525,1658.16,2227,35.172,137.15800000000002,39.39171142192481,Gold
2024-07-03,CUST_3239,VIP,Europe,London,Home & Garden,Furniture,883.1,3,2649.31,0.15,397.4,2477.11,In-Store,Cash,2024,7,3,Wednesday,185,27,False,False,True,2849.81,2,1424.9,2022-12-04,2024-07-03,577,392779.76,256,1534.3,1420,1889517.74,1265,1493.69,6727,4233105.72,2507,1688.51,2180,3799942.54,2464,1542.18,3159571.19,1924,1642.19,3931138.23,2479,1585.78,2186,529.86,887.5300000000002,35.829252637145714,Platinum
2022-09-01,CUST_9920,Budget,Australia,Sydney,Books,Non-Fiction,8.47,9,76.27,0.1,7.63,68.64,In-Store,Debit Card,2022,9,3,Thursday,244,35,False,False,False,390.84,2,195.42,2022-09-01,2024-01-29,515,33238.02,191,174.02,1118,198801.01,1192,166.78,6439,4024694.57,2597,1549.75,2244,3799942.54,2464,1542.18,3237322.3,2022,1601.05,4802112.68,2570,1868.53,2218,5.082,22.902,33.36538461538462,Silver
2022-11-19,CUST_8418,Budget,Asia,Seoul,Automotive,Car Parts,204.5,3,613.5,0.1,61.35,717.79,Phone,Debit Card,2022,11,4,Saturday,323,46,True,True,False,717.79,1,717.79,2022-11-19,2022-11-19,0,795616.04,248,3208.13,1353,3834518.24,1252,3062.71,6597,3827136.57,2421,1580.81,2132,4002905.57,2476,1616.68,3237322.3,2022,1601.05,4802112.68,2570,1868.53,2218,122.69999999999999,349.69,48.717591496120036,Gold
2024-07-26,CUST_6837,Premium,North America,New York,Sports,Basketball,245.75,5,1228.76,0.1,122.88,1216.47,In-Store,Debit Card,2024,7,3,Friday,208,30,False,False,True,1846.36,2,923.18,2024-07-26,2024-08-02,7,249891.35,275,908.7,1494,1162542.94,1267,917.56,6819,3979222.64,2475,1607.77,2160,3799942.54,2464,1542.18,3237322.3,2022,1601.05,3144053.49,2426,1295.98,2130,147.45,479.22,39.39431305334287,Platinum
2022-09-04,CUST_6943,Budget,Australia,Sydney,Clothing,Dress,54.11,6,324.66,0.1,32.47,292.2,Mobile App,Debit Card,2022,9,3,Sunday,247,35,True,False,False,3091.12,2,1545.56,2022-09-04,2024-04-08,582,135770.98,227,598.11,1126,755914.15,1272,594.27,6615,4024694.57,2597,1549.75,2244,4246388.07,2508,1693.14,3237322.3,2022,1601.05,4802112.68,2570,1868.53,2218,32.466,97.404,33.3347022587269,Platinum
2024-06-05,CUST_3680,Premium,Asia,Hong Kong,Toys,Puzzles,43.49,2,86.98,0.0,0.0,95.68,Online,Bank Transfer,2024,6,2,Wednesday,157,23,False,False,True,513.89,4,128.47,2022-05-18,2024-06-05,749,89491.66,268,333.92,1414,427069.18,1315,324.77,6837,3827136.57,2421,1580.81,2132,4014923.32,2552,1573.25,3168358.48,1962,1614.86,3144053.49,2426,1295.98,2130,26.094,43.492000000000004,45.4556856187291,Gold
2024-04-21,CUST_8044,VIP,Europe,Madrid,Beauty,Makeup,152.3,5,761.5,0.15,114.23,647.28,Phone,Cash,2024,4,2,Sunday,112,16,True,False,False,1087.69,2,543.84,2022-08-26,2024-04-21,604,109767.69,249,440.83,1310,562465.16,1244,452.14,6707,4233105.72,2507,1688.51,2180,4002905.57,2476,1616.68,3159571.19,1924,1642.19,3931138.23,2479,1585.78,2186,91.38000000000001,190.37999999999994,29.412309974045225,Platinum
2024-04-12,CUST_1764,Premium,Australia,Sydney,Sports,Tennis Racket,157.86,1,157.86,0.0,0.0,157.86,Mobile App,Debit Card,2024,4,2,Friday,103,15,False,False,False,618.95,3,206.32,2022-02-03,2024-04-12,799,235335.84,258,912.15,1379,1162542.94,1267,917.56,6819,4024694.57,2597,1549.75,2244,4246388.07,2508,1693.14,3237322.3,2022,1601.05,3144053.49,2426,1295.98,2130,94.71600000000001,63.144000000000005,40.0,Gold
2024-06-18,CUST_8927,Premium,Asia,Seoul,Clothing,T-Shirt,39.82,2,79.64,0.0,0.0,87.6,In-Store,Debit Card,2024,6,2,Tuesday,170,25,False,False,True,304.26,2,152.13,2024-06-18,2024-09-22,96,118433.02,202,586.3,1066,755914.15,1272,594.27,6615,3827136.57,2421,1580.81,2132,3799942.54,2464,1542.18,3237322.3,2022,1601.05,3144053.49,2426,1295.98,2130,23.892,39.815999999999995,45.45205479452055,Silver
2022-05-15,CUST_5933,Regular,Asia,Hong Kong,Books,Non-Fiction,14.8,2,29.59,0.0,0.0,29.59,In-Store,Bank Transfer,2022,5,2,Sunday,135,19,True,False,False,1680.58,2,840.29,2022-05-15,2024-02-02,628,33238.02,191,174.02,1118,198801.01,1192,166.78,6439,3827136.57,2421,1580.81,2132,3799942.54,2464,1542.18,3168358.48,1962,1614.86,4186855.1,2525,1658.16,2227,8.88,11.829999999999998,39.97972287935113,Platinum
2022-09-10,CUST_2992,Regular,North America,Toronto,Sports,Running Shoes,275.28,4,1101.11,0.1,110.11,991.0,In-Store,Digital Wallet,2022,9,3,Saturday,253,36,True,False,False,991.0,1,991.0,2022-09-10,2022-09-10,0,211122.47,230,917.92,1299,1162542.94,1267,917.56,6819,3979222.64,2475,1607.77,2160,3799942.54,2464,1542.18,3314861.11,2038,1626.53,4186855.1,2525,1658.16,2227,165.16799999999998,330.3280000000001,33.33279515640768,Gold
2023-12-10,CUST_8940,Premium,Australia,Melbourne,Beauty,Makeup,144.19,2,288.38,0.0,0.0,374.89,In-Store,Cash,2023,12,4,Sunday,344,49,True,True,False,1379.98,2,689.99,2023-12-10,2024-11-27,353,109767.69,249,440.83,1310,562465.16,1244,452.14,6707,4024694.57,2597,1549.75,2244,3799942.54,2464,1542.18,3159571.19,1924,1642.19,3144053.49,2426,1295.98,2130,86.514,201.862,53.845661394008914,Platinum
2022-09-19,CUST_8253,Regular,Asia,Singapore,Beauty,Bath Products,35.03,4,140.11,0.1,14.01,126.1,In-Store,Bank Transfer,2022,9,3,Monday,262,38,False,False,False,3384.24,4,846.06,2022-02-10,2023-09-24,591,113362.43,255,444.56,1396,562465.16,1244,452.14,6707,3827136.57,2421,1580.81,2132,3799942.54,2464,1542.18,3168358.48,1962,1614.86,4186855.1,2525,1658.16,2227,21.018,42.02799999999999,33.32910388580491,Platinum
2023-01-25,CUST_6800,VIP,Asia,Seoul,Home & Garden,Furniture,722.07,2,1444.14,0.05,72.21,1371.93,In-Store,Debit Card,2023,1,1,Wednesday,25,4,False,False,False,3592.94,3,1197.65,2023-01-01,2023-05-24,143,392779.76,256,1534.3,1420,1889517.74,1265,1493.69,6727,3827136.57,2421,1580.81,2132,3799942.54,2464,1542.18,3237322.3,2022,1601.05,3931138.23,2479,1585.78,2186,433.242,505.446,36.841967155758674,Platinum
2023-04-10,CUST_7506,Budget,North America,Vancouver,Automotive,Maintenance,682.36,12,8188.27,0.1,818.83,7369.44,Online,Credit Card,2023,4,2,Monday,100,15,False,False,False,8143.87,2,4071.94,2023-04-10,2023-08-16,128,759634.78,267,2845.07,1413,3834518.24,1252,3062.71,6597,3979222.64,2475,1607.77,2160,4014923.32,2552,1573.25,3184046.42,2054,1550.17,4802112.68,2570,1868.53,2218,409.416,2456.4479999999994,33.33289910766625,Platinum
2024-07-29,CUST_9284,VIP,Europe,Madrid,Electronics,Camera,3236.48,1,3236.48,0.05,161.82,3382.13,In-Store,Debit Card,2024,7,3,Monday,211,31,False,False,True,7307.67,4,1826.92,2022-04-02,2024-07-29,849,1318651.58,214,6161.92,1143,7233331.08,1193,6063.14,6414,4233105.72,2507,1688.51,2180,3799942.54,2464,1542.18,3237322.3,2022,1601.05,3931138.23,2479,1585.78,2186,1941.888,1440.2420000000002,42.58387465886882,Platinum
2024-02-20,CUST_6803,Premium,North America,Toronto,Electronics,Laptop,721.12,1,721.12,0.0,0.0,721.12,In-Store,Bank Transfer,2024,2,1,Tuesday,51,8,False,False,False,4126.42,2,2063.21,2024-02-20,2024-06-11,112,1219301.46,210,5806.2,1134,7233331.08,1193,6063.14,6414,3979222.64,2475,1607.77,2160,3799942.54,2464,1542.18,3168358.48,1962,1614.86,3144053.49,2426,1295.98,2130,432.67199999999997,288.44800000000004,40.0,Platinum
2023-01-10,CUST_4281,Budget,Australia,Brisbane,Clothing,Shoes,112.2,12,1346.38,0.1,134.64,1211.74,Mobile App,Digital Wallet,2023,1,1,Tuesday,10,2,False,False,False,1441.68,2,720.84,2023-01-10,2023-06-02,143,137547.5,231,595.44,1188,755914.15,1272,594.27,6615,4024694.57,2597,1549.75,2244,4246388.07,2508,1693.14,3314861.11,2038,1626.53,4802112.68,2570,1868.53,2218,67.32,403.9000000000001,33.33223298727451,Platinum
2023-06-22,CUST_9328,Regular,Europe,Paris,Home & Garden,Kitchen Appliances,113.74,4,454.94,0.1,45.49,450.39,Online,Credit Card,2023,6,2,Thursday,173,25,False,False,True,450.39,1,450.39,2023-06-22,2023-06-22,0,361448.63,243,1487.44,1282,1889517.74,1265,1493.69,6727,4233105.72,2507,1688.51,2180,4014923.32,2552,1573.25,3184046.42,2054,1550.17,4186855.1,2525,1658.16,2227,68.244,177.414,39.391194298274826,Silver
2023-08-22,CUST_3926,Regular,Asia,Bangkok,Books,Non-Fiction,38.69,4,154.78,0.1,15.48,153.23,Mobile App,Digital Wallet,2023,8,3,Tuesday,234,34,False,False,True,2836.45,4,709.11,2023-04-10,2024-02-25,321,33238.02,191,174.02,1118,198801.01,1192,166.78,6439,3827136.57,2421,1580.81,2132,4246388.07,2508,1693.14,3314861.11,2038,1626.53,4186855.1,2525,1658.16,2227,23.214,60.373999999999995,39.400900606930755,Platinum
2022-04-28,CUST_4968,Budget,Asia,Singapore,Automotive,Accessories,483.34,12,5800.04,0.1,580.0,5220.03,Phone,Debit Card,2022,4,2,Thursday,118,17,False,False,False,5297.82,2,2648.91,2022-04-28,2023-09-23,513,854754.31,269,3177.53,1406,3834518.24,1252,3062.71,6597,3827136.57,2421,1580.81,2132,4002905.57,2476,1616.68,3237322.3,2022,1601.05,4802112.68,2570,1868.53,2218,290.00399999999996,1739.982,33.332796937948636,Platinum
2022-05-17,CUST_5518,VIP,North America,Chicago,Clothing,Jacket,286.12,4,1144.49,0.15,171.67,972.82,Online,Debit Card,2022,5,2,Tuesday,137,20,False,False,False,972.82,1,972.82,2022-05-17,2022-05-17,0,118524.94,199,595.6,1104,755914.15,1272,594.27,6615,3979222.64,2475,1607.77,2160,4014923.32,2552,1573.25,3237322.3,2022,1601.05,3931138.23,2479,1585.78,2186,171.672,286.13200000000006,29.412635431014994,Gold
2022-01-13,CUST_6307,Budget,Europe,Rome,Toys,Puzzles,57.24,15,858.62,0.1,85.86,772.76,In-Store,Credit Card,2022,1,1,Thursday,13,2,False,False,False,772.76,1,772.76,2022-01-13,2022-01-13,0,89491.66,268,333.92,1414,427069.18,1315,324.77,6837,4233105.72,2507,1688.51,2180,3799942.54,2464,1542.18,3184046.42,2054,1550.17,4802112.68,2570,1868.53,2218,34.344,257.6,33.33505875045292,Gold
2022-05-27,CUST_7542,Premium,Europe,Madrid,Sports,Running Shoes,251.03,3,753.09,0.1,75.31,677.78,In-Store,Bank Transfer,2022,5,2,Friday,147,21,False,False,False,9407.73,2,4703.87,2022-05-27,2024-02-23,637,211122.47,230,917.92,1299,1162542.94,1267,917.56,6819,4233105.72,2507,1688.51,2180,3799942.54,2464,1542.18,3168358.48,1962,1614.86,3144053.49,2426,1295.98,2130,150.618,225.926,33.33323497300009,Platinum
2024-08-27,CUST_6923,Budget,North America,Chicago,Beauty,Perfume,85.23,3,255.68,0.1,25.57,253.12,Mobile App,Cash,2024,8,3,Tuesday,240,35,False,False,True,253.12,1,253.12,2024-08-27,2024-08-27,0,111072.32,246,451.51,1306,562465.16,1244,452.14,6707,3979222.64,2475,1607.77,2160,4246388.07,2508,1693.14,3159571.19,1924,1642.19,4802112.68,2570,1868.53,2218,51.138,99.70600000000002,39.390802781289516,Silver
2022-05-29,CUST_2179,VIP,Asia,Tokyo,Home & Garden,Furniture,979.62,3,2938.86,0.15,440.83,2498.03,Online,Bank Transfer,2022,5,2,Sunday,149,21,True,False,False,3402.96,2,1701.48,2022-05-29,2022-12-27,212,392779.76,256,1534.3,1420,1889517.74,1265,1493.69,6727,3827136.57,2421,1580.81,2132,4014923.32,2552,1573.25,3168358.48,1962,1614.86,3931138.23,2479,1585.78,2186,587.7719999999999,734.7140000000004,29.411736448321292,Platinum
2023-12-02,CUST_4465,Premium,Asia,Tokyo,Beauty,Perfume,139.19,4,556.75,0.1,55.67,651.4,Mobile App,Digital Wallet,2023,12,4,Saturday,336,48,True,True,False,651.4,1,651.4,2023-12-02,2023-12-02,0,111072.32,246,451.51,1306,562465.16,1244,452.14,6707,3827136.57,2421,1580.81,2132,4246388.07,2508,1693.14,3314861.11,2038,1626.53,3144053.49,2426,1295.98,2130,83.514,317.344,48.717224439668406,Gold
2024-10-14,CUST_5155,Premium,North America,Toronto,Beauty,Makeup,186.77,1,186.77,0.0,0.0,186.77,In-Store,Digital Wallet,2024,10,4,Monday,288,42,False,False,False,1667.96,2,833.98,2022-01-15,2024-10-14,1003,109767.69,249,440.83,1310,562465.16,1244,452.14,6707,3979222.64,2475,1607.77,2160,3799942.54,2464,1542.18,3314861.11,2038,1626.53,3144053.49,2426,1295.98,2130,112.062,74.70800000000001,40.0,Platinum
